source,jurisdiction,level,section,book,parent_title,node_title,normalized_title,node_type,suggested_saudi_domain,suggested_saudi_nizam,suggested_saudi_nizam_chapter,suggested_saudi_article_ref,saudi_nizam_url,suggested_hakeem_issue_path,mapping_type,confidence,needs_human_review
Kuwaiti Fiqh Encyclopedia (الموسوعة الفقهية الكويتية),Fiqh,4,القضاء والإثبات والأيمان,الإقرار,شروط الإقرار,شروط الإقرار: الموانع وما يبطله ويفسده,شروط الاقرار الموانع وما يبطله ويفسده,procedural_issue,المرافعات الشرعية / الإثبات,نظام الإثبات,الإقرار (الباب الخاص بالإقرار),يُحدَّد بالمراجعة,https://laws.moj.gov.sa/ar/,القضاء والإثبات والأيمان > الإقرار > شروط الإقرار > شروط الإقرار: الموانع وما يبطله ويفسده,fiqh_seed,0.7,True
Kuwaiti Fiqh Encyclopedia (الموسوعة الفقهية الكويتية),Fiqh,4,القضاء والإثبات والأيمان,الإقرار,شروط الإقرار,شروط الإقرار: الآثار والأحكام المترتبة,شروط الاقرار الاثار والاحكام المترتبه,procedural_issue,المرافعات الشرعية / الإثبات,نظام الإثبات,الإقرار (الباب الخاص بالإقرار),يُحدَّد بالمراجعة,https://laws.moj.gov.sa/ar/,القضاء والإثبات والأيمان > الإقرار > شروط الإقرار > شروط الإقرار: الآثار والأحكام المترتبة,fiqh_seed,0.7,True
Kuwaiti Fiqh Encyclopedia (الموسوعة الفقهية الكويتية),Fiqh,4,القضاء والإثبات والأيمان,الإقرار,شروط الإقرار,شروط الإقرار: النزاع وطرق الإثبات,شروط الاقرار النزاع وطرق الاثبات,evidence_issue,المرافعات الشرعية / الإثبات,نظام الإثبات,الإقرار (الباب الخاص بالإقرار),يُحدَّد بالمراجعة,https://laws.moj.gov.sa/ar/,القضاء والإثبات والأيمان > الإقرار > شروط الإقرار > شروط الإقرار: النزاع وطرق الإثبات,fiqh_seed,0.7,True
Kuwaiti Fiqh Encyclopedia (الموسوعة الفقهية الكويتية),Fiqh,4,القضاء والإثبات والأيمان,الإقرار,شروط الإقرار,شروط الإقرار: التكييف النظامي السعودي,شروط الاقرار التكييف النظامي السعودي,procedural_issue,المرافعات الشرعية / الإثبات,نظام الإثبات,الإقرار (الباب الخاص بالإقرار),يُحدَّد بالمراجعة,https://laws.moj.gov.sa/ar/,القضاء والإثبات والأيمان > الإقرار > شروط الإقرار > شروط الإقرار: التكييف النظامي السعودي,fiqh_seed,0.55,True
Kuwaiti Fiqh Encyclopedia (الموسوعة الفقهية الكويتية),Fiqh,4,القضاء والإثبات والأيمان,الإقرار,شروط الإقرار,شروط الإقرار: التطبيقات والنوازل المعاصرة,شروط الاقرار التطبيقات والنوازل المعاصره,procedural_issue,المرافعات الشرعية / الإثبات,نظام الإثبات,الإقرار (الباب الخاص بالإقرار),يُحدَّد بالمراجعة,https://laws.moj.gov.sa/ar/,القضاء والإثبات والأيمان > الإقرار > شروط الإقرار > شروط الإقرار: التطبيقات والنوازل المعاصرة,fiqh_seed,0.55,True
Kuwaiti Fiqh Encyclopedia (الموسوعة الفقهية الكويتية),Fiqh,4,القضاء والإثبات والأيمان,الإقرار,شروط الإقرار,شروط الإقرار: الخلاف الفقهي بين المذاهب الأربعة,شروط الاقرار الخلاف الفقهي بين المذاهب الاربعه,procedural_issue,المرافعات الشرعية / الإثبات,نظام الإثبات,الإقرار (الباب الخاص بالإقرار),يُحدَّد بالمراجعة,https://laws.moj.gov.sa/ar/,القضاء والإثبات والأيمان > الإقرار > شروط الإقرار > شروط الإقرار: الخلاف الفقهي بين المذاهب الأربعة,fiqh_seed,0.7,True
Kuwaiti Fiqh Encyclopedia (الموسوعة الفقهية الكويتية),Fiqh,3,القضاء والإثبات والأيمان,الإقرار,الإقرار,الإقرار بالمجهول,الاقرار بالمجهول,fiqh_chapter,المرافعات الشرعية / الإثبات,نظام الإثبات,الإقرار (الباب الخاص بالإقرار),يُحدَّد بالمراجعة,https://laws.moj.gov.sa/ar/,القضاء والإثبات والأيمان > الإقرار > الإقرار بالمجهول,fiqh_seed,0.75,True
Kuwaiti Fiqh Encyclopedia (الموسوعة الفقهية الكويتية),Fiqh,4,القضاء والإثبات والأيمان,الإقرار,الإقرار بالمجهول,الإقرار بالمجهول: التعريف والمفهوم,الاقرار بالمجهول التعريف والمفهوم,procedural_issue,المرافعات الشرعية / الإثبات,نظام الإثبات,الإقرار (الباب الخاص بالإقرار),يُحدَّد بالمراجعة,https://laws.moj.gov.sa/ar/,القضاء والإثبات والأيمان > الإقرار > الإقرار بالمجهول > الإقرار بالمجهول: التعريف والمفهوم,fiqh_seed,0.8,True
Kuwaiti Fiqh Encyclopedia (الموسوعة الفقهية الكويتية),Fiqh,4,القضاء والإثبات والأيمان,الإقرار,الإقرار بالمجهول,الإقرار بالمجهول: الحكم والمشروعية,الاقرار بالمجهول الحكم والمشروعيه,procedural_issue,المرافعات الشرعية / الإثبات,نظام الإثبات,الإقرار (الباب الخاص بالإقرار),يُحدَّد بالمراجعة,https://laws.moj.gov.sa/ar/,القضاء والإثبات والأيمان > الإقرار > الإقرار بالمجهول > الإقرار بالمجهول: الحكم والمشروعية,fiqh_seed,0.8,True
Kuwaiti Fiqh Encyclopedia (الموسوعة الفقهية الكويتية),Fiqh,4,القضاء والإثبات والأيمان,الإقرار,الإقرار بالمجهول,الإقرار بالمجهول: الأركان,الاقرار بالمجهول الاركان,procedural_issue,المرافعات الشرعية / الإثبات,نظام الإثبات,الإقرار (الباب الخاص بالإقرار),يُحدَّد بالمراجعة,https://laws.moj.gov.sa/ar/,القضاء والإثبات والأيمان > الإقرار > الإقرار بالمجهول > الإقرار بالمجهول: الأركان,fiqh_seed,0.8,True
Kuwaiti Fiqh Encyclopedia (الموسوعة الفقهية الكويتية),Fiqh,4,القضاء والإثبات والأيمان,الإقرار,الإقرار بالمجهول,الإقرار بالمجهول: الشروط المعتبرة,الاقرار بالمجهول الشروط المعتبره,procedural_issue,المرافعات الشرعية / الإثبات,نظام الإثبات,الإقرار (الباب الخاص بالإقرار),يُحدَّد بالمراجعة,https://laws.moj.gov.sa/ar/,القضاء والإثبات والأيمان > الإقرار > الإقرار بالمجهول > الإقرار بالمجهول: الشروط المعتبرة,fiqh_seed,0.8,True
Kuwaiti Fiqh Encyclopedia (الموسوعة الفقهية الكويتية),Fiqh,4,القضاء والإثبات والأيمان,الإقرار,الإقرار بالمجهول,الإقرار بالمجهول: الأنواع والأقسام,الاقرار بالمجهول الانواع والاقسام,procedural_issue,المرافعات الشرعية / الإثبات,نظام الإثبات,الإقرار (الباب الخاص بالإقرار),يُحدَّد بالمراجعة,https://laws.moj.gov.sa/ar/,القضاء والإثبات والأيمان > الإقرار > الإقرار بالمجهول > الإقرار بالمجهول: الأنواع والأقسام,fiqh_seed,0.8,True
Kuwaiti Fiqh Encyclopedia (الموسوعة الفقهية الكويتية),Fiqh,4,القضاء والإثبات والأيمان,الإقرار,الإقرار بالمجهول,الإقرار بالمجهول: الصور والتطبيقات,الاقرار بالمجهول الصور والتطبيقات,procedural_issue,المرافعات الشرعية / الإثبات,نظام الإثبات,الإقرار (الباب الخاص بالإقرار),يُحدَّد بالمراجعة,https://laws.moj.gov.sa/ar/,القضاء والإثبات والأيمان > الإقرار > الإقرار بالمجهول > الإقرار بالمجهول: الصور والتطبيقات,fiqh_seed,0.7,True
Kuwaiti Fiqh Encyclopedia (الموسوعة الفقهية الكويتية),Fiqh,4,القضاء والإثبات والأيمان,الإقرار,الإقرار بالمجهول,الإقرار بالمجهول: الموانع وما يبطله ويفسده,الاقرار بالمجهول الموانع وما يبطله ويفسده,procedural_issue,المرافعات الشرعية / الإثبات,نظام الإثبات,الإقرار (الباب الخاص بالإقرار),يُحدَّد بالمراجعة,https://laws.moj.gov.sa/ar/,القضاء والإثبات والأيمان > الإقرار > الإقرار بالمجهول > الإقرار بالمجهول: الموانع وما يبطله ويفسده,fiqh_seed,0.7,True
Kuwaiti Fiqh Encyclopedia (الموسوعة الفقهية الكويتية),Fiqh,4,القضاء والإثبات والأيمان,الإقرار,الإقرار بالمجهول,الإقرار بالمجهول: الآثار والأحكام المترتبة,الاقرار بالمجهول الاثار والاحكام المترتبه,procedural_issue,المرافعات الشرعية / الإثبات,نظام الإثبات,الإقرار (الباب الخاص بالإقرار),يُحدَّد بالمراجعة,https://laws.moj.gov.sa/ar/,القضاء والإثبات والأيمان > الإقرار > الإقرار بالمجهول > الإقرار بالمجهول: الآثار والأحكام المترتبة,fiqh_seed,0.7,True
